State,Market,Date,Month,Year,Price
Gujarat,Rajula,14-10-2021,10,2021,4078
Gujarat,Rajula,18-10-2021,10,2021,4887
Gujarat,Rajula,20-10-2021,10,2021,3678
Gujarat,Rajula,21-10-2021,10,2021,4228
Gujarat,Rajula,22-10-2021,10,2021,4340
Gujarat,Rajula,25-10-2021,10,2021,3503
Gujarat,Rajula,26-10-2021,10,2021,4438
Gujarat,Rajula,27-10-2021,10,2021,4878
Gujarat,Rajula,28-10-2021,10,2021,4650
Gujarat,Rajula,29-10-2021,10,2021,4225
Gujarat,Rajula,30-10-2021,10,2021,4413
Gujarat,Rajula,01-11-2021,11,2021,4252
Gujarat,Rajula,09-11-2021,11,2021,4790
Gujarat,Rajula,10-11-2021,11,2021,4790
Gujarat,Rajula,11-11-2021,11,2021,4563
Gujarat,Rajula,12-11-2021,11,2021,4125
Gujarat,Rajula,15-11-2021,11,2021,4125
Gujarat,Rajula,17-11-2021,11,2021,4000
Gujarat,Rajula,18-11-2021,11,2021,4128
Gujarat,Rajula,19-11-2021,11,2021,3963
Gujarat,Rajula,20-11-2021,11,2021,5555
Gujarat,Rajula,22-11-2021,11,2021,4090
Gujarat,Rajula,23-11-2021,11,2021,4753
Gujarat,Rajula,24-11-2021,11,2021,4025
Gujarat,Rajula,25-11-2021,11,2021,4153
Gujarat,Rajula,26-11-2021,11,2021,4375
Gujarat,Rajula,27-11-2021,11,2021,3775
Gujarat,Rajula,29-11-2021,11,2021,3660
Gujarat,Rajula,30-11-2021,11,2021,4015
Gujarat,Rajula,06-12-2021,12,2021,3125
Gujarat,Rajula,07-12-2021,12,2021,3450
Gujarat,Rajula,08-12-2021,12,2021,4253
Gujarat,Rajula,09-12-2021,12,2021,3690
Gujarat,Rajula,10-12-2021,12,2021,3838
Gujarat,Rajula,11-12-2021,12,2021,3925
Gujarat,Rajula,14-12-2021,12,2021,4100
Gujarat,Rajula,15-12-2021,12,2021,3695
Gujarat,Rajula,17-12-2021,12,2021,3820
Gujarat,Rajula,20-12-2021,12,2021,3153
Gujarat,Rajula,21-12-2021,12,2021,4405
Gujarat,Rajula,22-12-2021,12,2021,3765
Gujarat,Rajula,24-12-2021,12,2021,4065
Gujarat,Rajula,25-12-2021,12,2021,2500
Gujarat,Rajula,27-12-2021,12,2021,2940
Gujarat,Rajula,28-12-2021,12,2021,3575
Gujarat,Rajula,30-12-2021,12,2021,3040
Gujarat,Dhansura,26-02-2021,2,2021,4225
Gujarat,Dhansura,01-03-2021,3,2021,4300
Gujarat,Dhansura,02-03-2021,3,2021,4350
Gujarat,Dhansura,03-03-2021,3,2021,4400
Gujarat,Dhansura,04-03-2021,3,2021,4525
Gujarat,Dhansura,05-03-2021,3,2021,4500
Gujarat,Dhansura,06-03-2021,3,2021,4625
Gujarat,Dhansura,08-03-2021,3,2021,4525
Gujarat,Dhansura,09-03-2021,3,2021,4500
Gujarat,Dhansura,10-03-2021,3,2021,4440
Gujarat,Dhansura,12-03-2021,3,2021,4515
Gujarat,Dhansura,13-03-2021,3,2021,4500
Gujarat,Dhansura,15-03-2021,3,2021,4500
Gujarat,Dhansura,16-03-2021,3,2021,4520
Gujarat,Dhansura,17-03-2021,3,2021,4535
Gujarat,Dhansura,18-03-2021,3,2021,4400
Gujarat,Dhansura,19-03-2021,3,2021,4415
Gujarat,Dhansura,20-03-2021,3,2021,4420
Gujarat,Dhansura,22-03-2021,3,2021,4450
Gujarat,Dhansura,23-03-2021,3,2021,4425
Gujarat,Dhansura,24-03-2021,3,2021,4400
Gujarat,Dhansura,25-03-2021,3,2021,4450
Gujarat,Dhansura,26-03-2021,3,2021,4440
Gujarat,Dhansura,27-03-2021,3,2021,4400
Gujarat,Dhansura,30-03-2021,3,2021,4420
Gujarat,Dhansura,31-03-2021,3,2021,4450
Gujarat,Dhansura,01-04-2021,4,2021,4470
Gujarat,Dhansura,02-04-2021,4,2021,4450
Gujarat,Dhansura,05-04-2021,4,2021,4450
Gujarat,Dhansura,06-04-2021,4,2021,4640
Gujarat,Dhansura,07-04-2021,4,2021,4600
Gujarat,Dhansura,08-04-2021,4,2021,4650
Gujarat,Dhansura,09-04-2021,4,2021,4750
Gujarat,Dhansura,10-04-2021,4,2021,4700
Gujarat,Dhansura,15-04-2021,4,2021,5000
Gujarat,Dhansura,17-04-2021,4,2021,5000
Gujarat,Dhansura,19-04-2021,4,2021,5100
Gujarat,Dhansura,20-04-2021,4,2021,5050
Gujarat,Dhansura,31-05-2021,5,2021,4700
Gujarat,Dhansura,17-12-2021,12,2021,4250
Gujarat,Dhansura,18-12-2021,12,2021,4150
Gujarat,Modasa,22-02-2021,2,2021,4338
Gujarat,Modasa,23-02-2021,2,2021,4338
Gujarat,Modasa,25-02-2021,2,2021,4063
Gujarat,Modasa,26-02-2021,2,2021,4185
Gujarat,Modasa,01-03-2021,3,2021,4250
Gujarat,Modasa,02-03-2021,3,2021,4363
Gujarat,Modasa,03-03-2021,3,2021,4078
Gujarat,Modasa,04-03-2021,3,2021,4360
Gujarat,Modasa,05-03-2021,3,2021,4415
Gujarat,Modasa,06-03-2021,3,2021,4415
Gujarat,Modasa,08-03-2021,3,2021,4388
Gujarat,Modasa,09-03-2021,3,2021,4343
Gujarat,Modasa,10-03-2021,3,2021,4363
Gujarat,Modasa,12-03-2021,3,2021,4423
Gujarat,Modasa,13-03-2021,3,2021,4378
Gujarat,Modasa,15-03-2021,3,2021,4643
Gujarat,Modasa,16-03-2021,3,2021,4575
Gujarat,Modasa,17-03-2021,3,2021,4560
Gujarat,Modasa,18-03-2021,3,2021,4480
Gujarat,Modasa,19-03-2021,3,2021,4403
Gujarat,Modasa,20-03-2021,3,2021,4475
Gujarat,Modasa,22-03-2021,3,2021,4550
Gujarat,Modasa,23-03-2021,3,2021,4558
Gujarat,Modasa,24-03-2021,3,2021,4513
Gujarat,Modasa,25-03-2021,3,2021,4450
Gujarat,Modasa,26-03-2021,3,2021,4438
Gujarat,Modasa,02-04-2021,4,2021,4575
Gujarat,Modasa,03-04-2021,4,2021,4600
Gujarat,Modasa,05-04-2021,4,2021,4613
Gujarat,Modasa,06-04-2021,4,2021,4525
Gujarat,Modasa,07-04-2021,4,2021,4675
Gujarat,Modasa,08-04-2021,4,2021,4525
Gujarat,Modasa,09-04-2021,4,2021,4578
Gujarat,Modasa,10-04-2021,4,2021,4658
Gujarat,Modasa,12-04-2021,4,2021,5128
Gujarat,Modasa,13-04-2021,4,2021,5098
Gujarat,Modasa,15-04-2021,4,2021,5088
Gujarat,Modasa,16-04-2021,4,2021,5055
Gujarat,Modasa,17-04-2021,4,2021,5100
Gujarat,Modasa,01-06-2021,6,2021,4895
Gujarat,Modasa,02-06-2021,6,2021,4893
Gujarat,Modasa,03-06-2021,6,2021,4810
Gujarat,Modasa,04-06-2021,6,2021,4800
Gujarat,Modasa,05-06-2021,6,2021,4790
Gujarat,Modasa,07-06-2021,6,2021,4698
Gujarat,Modasa,08-06-2021,6,2021,4683
Gujarat,Modasa,09-06-2021,6,2021,4675
Gujarat,Modasa,10-06-2021,6,2021,4715
Gujarat,Modasa,11-06-2021,6,2021,4748
Gujarat,Modasa,14-06-2021,6,2021,4938
Gujarat,Modasa,15-06-2021,6,2021,4743
Gujarat,Modasa,16-06-2021,6,2021,4675
Gujarat,Modasa,17-06-2021,6,2021,4615
Gujarat,Modasa,18-06-2021,6,2021,4705
Gujarat,Modasa,19-06-2021,6,2021,4675
Gujarat,Modasa,25-06-2021,6,2021,4465
Gujarat,Modasa,01-07-2021,7,2021,4510
Gujarat,Modasa,02-07-2021,7,2021,4500
Gujarat,Modasa,03-07-2021,7,2021,4405
Gujarat,Valod(Buhari),08-03-2021,3,2021,4350
Gujarat,Valod(Buhari),16-03-2021,3,2021,4750
Gujarat,Valod(Buhari),17-03-2021,3,2021,4650
Gujarat,Valod(Buhari),18-03-2021,3,2021,4490
Gujarat,Valod(Buhari),20-03-2021,3,2021,4420
Gujarat,Valod(Buhari),22-03-2021,3,2021,4370
Gujarat,Valod(Buhari),23-03-2021,3,2021,4280
Gujarat,Valod(Buhari),24-03-2021,3,2021,4485
Gujarat,Valod(Buhari),25-03-2021,3,2021,4460
Gujarat,Valod(Buhari),26-03-2021,3,2021,4405
Gujarat,Valod(Buhari),30-03-2021,3,2021,4370
Gujarat,Valod(Buhari),31-03-2021,3,2021,4480
Gujarat,Valod(Buhari),02-04-2021,4,2021,4380
Gujarat,Valod(Buhari),03-04-2021,4,2021,4465
Gujarat,Valod(Buhari),05-04-2021,4,2021,4485
Gujarat,Valod(Buhari),06-04-2021,4,2021,4435
Gujarat,Valod(Buhari),07-04-2021,4,2021,4570
